date,ticker,close_to_open_pct,open_to_close_pct,trade_return_pct,n_trades_that_day,avg_daily_return_pct,equity_before,equity_after,cumulative_return_pct
2023-10-26,WY,-0.45,-0.9,0.9,5,-1.138,1.50061227,1.4835353,48.35353
2023-10-31,FSLR,4.24,-3.8,-3.8,4,-0.2425,1.4835353,1.47993773,47.993773
2023-10-31,GPN,0.12,2.51,2.51,4,-0.2425,1.4835353,1.47993773,47.993773
2023-10-31,MSCI,-0.68,0.75,-0.75,4,-0.2425,1.4835353,1.47993773,47.993773
2023-10-31,SYY,-0.2,-1.07,1.07,4,-0.2425,1.4835353,1.47993773,47.993773
2023-11-01,BXP,2.58,1.75,1.75,4,-0.9725,1.47993773,1.46554534,46.554534
2023-11-01,EA,5.0,-1.3,-1.3,4,-0.9725,1.47993773,1.46554534,46.554534
2023-11-01,SMCI,3.37,-5.7,-5.7,4,-0.9725,1.47993773,1.46554534,46.554534
2023-11-01,TRMB,0.78,1.36,1.36,4,-0.9725,1.47993773,1.46554534,46.554534
2023-11-02,EXPE,13.88,4.36,4.36,2,1.84,1.46554534,1.49251137,49.251137
2023-11-02,SYK,-1.39,0.68,-0.68,2,1.84,1.46554534,1.49251137,49.251137
2023-11-07,GEN,0.11,1.95,1.95,2,0.71,1.49251137,1.5031082,50.31082
2023-11-07,GILD,-3.87,0.53,-0.53,2,0.71,1.49251137,1.5031082,50.31082
2023-11-16,WMT,-0.06,-0.38,0.38,1,0.38,1.5031082,1.50882001,50.882001
2023-12-14,JBL,0.4,-2.96,-2.96,1,-2.96,1.50882001,1.46415894,46.415894
2024-01-09,ISRG,5.28,4.73,4.73,1,4.73,1.46415894,1.53341366,53.341366
2024-01-18,SMCI,11.6,21.81,21.81,1,21.81,1.53341366,1.86785118,86.785118
2024-01-23,NFLX,9.26,1.32,1.32,1,1.32,1.86785118,1.89250681,89.250681
2024-01-24,IBM,6.34,2.96,2.96,1,2.96,1.89250681,1.94852501,94.852501
2024-01-25,WY,-1.92,1.32,-1.32,1,-1.32,1.94852501,1.92280448,92.280448
2024-01-30,BXP,-0.71,-4.32,4.32,4,0.325,1.92280448,1.9290536,92.90536
2024-01-30,EA,-2.14,2.21,-2.21,4,0.325,1.92280448,1.9290536,92.90536
2024-01-30,MSCI,-0.37,-0.23,0.23,4,0.325,1.92280448,1.9290536,92.90536
2024-01-30,SYK,7.06,-1.04,-1.04,4,0.325,1.92280448,1.9290536,92.90536
2024-02-01,GEN,-6.44,-5.14,5.14,1,5.14,1.9290536,2.02820695,102.820695
2024-02-06,CMG,2.96,4.12,4.12,3,1.103333,2.02820695,2.05058484,105.058484
2024-02-06,EW,1.35,-3.16,-3.16,3,1.103333,2.02820695,2.05058484,105.058484
2024-02-06,GILD,-1.94,-2.35,2.35,3,1.103333,2.02820695,2.05058484,105.058484
2024-02-07,MOH,0.8,4.52,4.52,1,4.52,2.05058484,2.14327127,114.327127
2024-02-08,EXPE,-18.1,0.38,-0.38,3,-0.31,2.14327127,2.13662713,113.662713
2024-02-08,FE,0.59,3.64,3.64,3,-0.31,2.14327127,2.13662713,113.662713
2024-02-08,MHK,-3.67,4.19,-4.19,3,-0.31,2.14327127,2.13662713,113.662713
2024-02-12,TRMB,0.11,2.21,2.21,1,2.21,2.13662713,2.18384659,118.384659
2024-02-14,GPN,0.73,-1.56,-1.56,1,-1.56,2.18384659,2.14977858,114.977858
2024-02-20,WMT,-0.49,-0.74,0.74,1,0.74,2.14977858,2.16568695,116.568695
2024-02-27,FSLR,6.18,-3.05,-3.05,2,-3.245,2.16568695,2.0954104,109.54104
2024-02-27,RSG,4.36,-3.44,-3.44,2,-3.245,2.16568695,2.0954104,109.54104
2024-03-15,JBL,0.79,0.05,0.05,1,0.05,2.0954104,2.09645811,109.645811
2024-04-18,ISRG,3.39,-4.91,-4.91,2,-1.325,2.09645811,2.06868004,106.868004
2024-04-18,NFLX,-6.99,-2.26,2.26,2,-1.325,2.09645811,2.06868004,106.868004
2024-04-22,VZ,0.8,2.03,2.03,1,2.03,2.06868004,2.11067424,111.067424
2024-04-23,MSCI,1.46,2.69,2.69,1,2.69,2.11067424,2.16745138,116.745138
2024-04-24,CMG,2.91,3.32,3.32,3,0.98,2.16745138,2.1886924,118.86924
2024-04-24,IBM,-8.64,0.42,-0.42,3,0.98,2.16745138,2.1886924,118.86924
2024-04-24,MOH,-4.07,-0.04,0.04,3,0.98,2.16745138,2.1886924,118.86924
2024-04-25,EW,-1.15,-0.66,0.66,5,-0.872,2.1886924,2.16960701,116.960701
2024-04-25,FE,-0.96,-0.18,0.18,5,-0.872,2.1886924,2.16960701,116.960701
2024-04-25,GILD,0.35,-0.12,-0.12,5,-0.872,2.1886924,2.16960701,116.960701
2024-04-25,MHK,6.99,-2.14,-2.14,5,-0.872,2.1886924,2.16960701,116.960701
2024-04-25,WY,1.68,-2.94,-2.94,5,-0.872,2.1886924,2.16960701,116.960701
2024-04-30,BXP,-6.29,2.16,-2.16,5,1.394,2.16960701,2.19985133,119.985133
2024-04-30,RSG,-2.06,-0.93,0.93,5,1.394,2.16960701,2.19985133,119.985133
2024-04-30,SMCI,-9.48,-5.02,5.02,5,1.394,2.16960701,2.19985133,119.985133
2024-04-30,SYK,-0.87,-1.64,1.64,5,1.394,2.16960701,2.19985133,119.985133
2024-04-30,SYY,-0.17,-1.54,1.54,5,1.394,2.16960701,2.19985133,119.985133
2024-05-01,FSLR,0.54,1.1,1.1,2,0.26,2.19985133,2.20557094,120.557094
2024-05-01,GPN,1.95,-0.58,-0.58,2,0.26,2.19985133,2.20557094,120.557094
2024-05-02,EXPE,-10.13,-5.71,5.71,1,5.71,2.20557094,2.33150904,133.150904
2024-05-03,TRMB,1.61,-1.11,-1.11,1,-1.11,2.33150904,2.30562929,130.562929
2024-05-07,EA,-2.42,-1.46,1.46,1,1.46,2.30562929,2.33929148,133.929148
2024-05-09,GEN,10.47,4.41,4.41,1,4.41,2.33929148,2.44245423,144.245423
2024-05-16,WMT,0.36,0.64,0.64,1,0.64,2.44245423,2.45808594,145.808594
2024-06-20,JBL,-0.71,1.97,-1.97,1,-1.97,2.45808594,2.40966165,140.966165
2024-07-18,ISRG,8.0,1.24,1.24,2,-1.445,2.40966165,2.37484204,137.484204
2024-07-18,NFLX,2.74,-4.13,-4.13,2,-1.445,2.40966165,2.37484204,137.484204
2024-07-22,VZ,-0.9,0.39,-0.39,1,-0.39,2.37484204,2.36558015,136.558015
2024-07-23,MSCI,-0.21,-1.96,1.96,1,1.96,2.36558015,2.41194552,141.194552
2024-07-24,CMG,-2.45,0.61,-0.61,5,0.92,2.41194552,2.43413542,143.413542
2024-07-24,EW,-26.38,-6.73,6.73,5,0.92,2.41194552,2.43413542,143.413542
2024-07-24,IBM,1.51,2.77,2.77,5,0.92,2.41194552,2.43413542,143.413542
2024-07-24,MOH,10.14,1.94,1.94,5,0.92,2.41194552,2.43413542,143.413542
2024-07-24,RSG,1.13,-6.23,-6.23,5,0.92,2.41194552,2.43413542,143.413542
2024-07-25,MHK,12.13,6.56,6.56,2,4.38,2.43413542,2.54075055,154.075055
2024-07-25,WY,2.01,2.2,2.2,2,4.38,2.43413542,2.54075055,154.075055
2024-07-30,BXP,-1.38,-0.45,0.45,5,-0.554,2.54075055,2.5266748,152.66748
2024-07-30,EA,1.26,-0.04,-0.04,5,-0.554,2.54075055,2.5266748,152.66748
2024-07-30,FE,0.65,-0.38,-0.38,5,-0.554,2.54075055,2.5266748,152.66748
2024-07-30,FSLR,4.38,-1.88,-1.88,5,-0.554,2.54075055,2.5266748,152.66748
2024-07-30,SYK,0.08,-0.92,-0.92,5,-0.554,2.54075055,2.5266748,152.66748
2024-08-01,GEN,-1.27,0.96,-0.96,1,-0.96,2.5266748,2.50241872,150.241872
2024-08-06,SMCI,-13.69,-7.47,7.47,2,2.325,2.50241872,2.56059995,156.059995
2024-08-06,TRMB,1.03,-2.82,-2.82,2,2.325,2.50241872,2.56059995,156.059995
2024-08-07,GPN,0.97,3.62,3.62,1,3.62,2.56059995,2.65329367,165.329367
2024-08-08,EXPE,10.2,0.01,0.01,2,0.86,2.65329367,2.676112,167.6112
2024-08-08,GILD,-0.86,-1.71,1.71,2,0.86,2.65329367,2.676112,167.6112
2024-08-15,WMT,-0.37,1.03,-1.03,1,-1.03,2.676112,2.64854804,164.854804
2024-09-26,JBL,0.92,-4.29,-4.29,1,-4.29,2.64854804,2.53492533,153.492533
2024-10-17,ISRG,4.7,5.07,5.07,2,4.315,2.53492533,2.64430736,164.430736
2024-10-17,NFLX,7.27,3.56,3.56,2,4.315,2.53492533,2.64430736,164.430736
2024-10-22,VZ,0.87,2.39,2.39,1,2.39,2.64430736,2.70750631,170.750631
2024-10-23,IBM,-5.13,-1.09,1.09,2,0.33,2.70750631,2.71644108,171.644108
2024-10-23,MOH,18.18,-0.43,-0.43,2,0.33,2.70750631,2.71644108,171.644108
2024-10-24,EW,-2.09,0.73,-0.73,3,0.926667,2.71644108,2.74161343,174.161343
2024-10-24,MHK,-11.17,-2.98,2.98,3,0.926667,2.71644108,2.74161343,174.161343
2024-10-24,WY,-0.5,-0.53,0.53,3,0.926667,2.71644108,2.74161343,174.161343
2024-10-29,BXP,-1.01,-3.01,3.01,9,-0.131111,2.74161343,2.73801887,173.801887
2024-10-29,CMG,-5.17,-2.84,2.84,9,-0.131111,2.74161343,2.73801887,173.801887
2024-10-29,EA,1.28,1.13,1.13,9,-0.131111,2.74161343,2.73801887,173.801887
2024-10-29,FE,0.54,-2.07,-2.07,9,-0.131111,2.74161343,2.73801887,173.801887
2024-10-29,FSLR,-6.03,5.26,-5.26,9,-0.131111,2.74161343,2.73801887,173.801887
2024-10-29,MSCI,0.53,-2.22,-2.22,9,-0.131111,2.74161343,2.73801887,173.801887
2024-10-29,RSG,-0.15,-2.54,2.54,9,-0.131111,2.74161343,2.73801887,173.801887
2024-10-29,SYK,1.86,-0.62,-0.62,9,-0.131111,2.74161343,2.73801887,173.801887
2024-10-29,SYY,-0.42,0.53,-0.53,9,-0.131111,2.74161343,2.73801887,173.801887
2024-10-30,GEN,2.75,5.28,5.28,2,2.295,2.73801887,2.80085641,180.085641
2024-10-30,GPN,-0.32,0.69,-0.69,2,2.295,2.73801887,2.80085641,180.085641
2024-11-05,SMCI,-24.66,8.77,-8.77,1,-8.77,2.80085641,2.5552213,155.52213
2024-11-06,GILD,2.52,4.15,4.15,2,1.725,2.5552213,2.59929887,159.929887
2024-11-06,TRMB,0.01,-0.7,-0.7,2,1.725,2.5552213,2.59929887,159.929887
2024-11-07,EXPE,3.98,-0.17,-0.17,1,-0.17,2.59929887,2.59488006,159.488006
2024-12-18,JBL,1.1,-3.32,-3.32,1,-3.32,2.59488006,2.50873004,150.873004
